"","SubPathID","SubPathway","Size","Gene","Centralscore","Pvalue","FDR"
"540","05034_9","Alcoholism","29","CREB3,CAMKK2,CREB1,ATF2,ATF6B,CREB3L4,CALML6,HRAS,ARAF,KRAS,ATF4,NRAS,CALML5,MAPK1,MAPK3,MAP2K1,RAF1,CREB3L2,BRAF,CALM1,CALM2,CALM3,CALML3,CAMK4,CAMKK1,CREB3L3,CREB3L1,CALML4,CREB5",0.0015,0,0
"541","05100_1","Bacterial invasion of epithelial cells","16","ARPC5,ARPC4,ARPC3,ARPC1B,ARPC2,ARPC1A,CTNNA1,CTNNA2,CTNNB1,CTNNA3,PXN,ACTB,ACTG1,ARHGAP10,ARPC5L,CDH1",0.0015,0,0
"542","05100_5","Bacterial invasion of epithelial cells","8","DNM1,DNM2,CTTN,DNM3,HCLS1,PTK2,SRC,BCAR1",0.0015,0,0
"543","05100_8","Bacterial invasion of epithelial cells","18","ARPC5,ARPC4,ARPC3,ARPC1B,ARPC2,WASF2,ARPC1A,CTNNB1,ILK,PXN,ACTB,ACTG1,WAS,ARHGAP10,ARPC5L,WASF1,WASL,BCAR1",0.0015,0,0
"544","05100_12","Bacterial invasion of epithelial cells","9","CRK,CRKL,DOCK1,ARHGEF26,RHOG,RAC1,ELMO2,ELMO3,ELMO1",0.0015,0,0
"545","05110_2","Vibrio cholerae infection","9","CFTR,ADCY3,ADCY9,GNAS,KCNQ1,PRKACA,PRKACB,PRKACG,SLC12A2",0.0015,0,0
"546","05120_6","Epithelial cell signaling in Helicobacter pylori infection","7","ADAM10,HBEGF,EGFR,CXCL8,CXCR1,CXCR2,ADAM17",0.0015,0,0
"547","05131_3","Shigellosis","25","NOD1,CHUK,MAPK14,U2AF1L4,FBXW11,IKBKB,CXCL8,NFKB1,NFKBIA,NFKBIB,MAPK1,MAPK3,MAPK8,MAPK11,MAPK9,MAPK10,MAPK13,RELA,MAPK12,NOD2,U2AF1,UBE2D2,IKBKG,RIPK2,BTRC",0.0015,0,0
"548","05132_1","Salmonella infection","28","ARPC5,ARPC4,ARPC3,ARPC1B,ARPC2,WASF2,ARPC1A,MAPK14,FOS,JUN,RHOG,NFKB1,MAPK1,MAPK3,MAPK8,MAPK11,MAPK9,MAPK10,MAPK13,RAC1,RELA,MAPK12,TJP1,WAS,ARPC5L,WASF1,WASL,CDC42",0.0015,0,0
"549","05133_6","Pertussis","13","SERPING1,C1QA,C1QB,C1QC,C1R,C1S,C2,C3,C4A,C4B,C4BPA,C4BPB,C5",0.0015,0,0
"550","05134_1","Legionellosis","7","PYCARD,IL1B,IL18,NAIP,NLRC4,CASP1,CASP7",0.0015,0,0
"551","05134_7","Legionellosis","14","CXCL1,CXCL2,CXCL3,IL1B,IL6,CXCL8,IL12A,IL12B,MYD88,TLR2,TLR4,TLR5,TNF,CD14",0.0015,0,0
"552","05140_4","Leishmaniasis","22","LOC102723407,MAPK14,CYBA,CYBB,ELK1,FCGR1A,FCGR2A,FCGR3A,FCGR3B,JUN,NCF2,NCF4,PRKCB,MAPK1,MAPK3,MAPK11,MAPK13,PTGS2,PTPN6,MAPK12,NCF1,FCGR2C",0.0015,0,0
"553","05140_5","Leishmaniasis","9","IFNG,IFNGR1,IFNGR2,JAK1,JAK2,MAPK1,MAPK3,PTPN6,STAT1",0.0015,0,0
"554","05142_3","Chagas disease (American trypanosomiasis)","16","TLR6,IFNG,IFNGR1,IFNGR2,IL10,IRAK1,MYD88,NOS2,IRAK4,TLR9,TGFB1,TGFB2,TGFB3,TLR2,TNF,TNFRSF1A",0.0015,0,0
"555","05142_5","Chagas disease (American trypanosomiasis)","30","CHUK,MAPK14,FOS,IKBKB,IRAK1,JUN,MYD88,NFKB1,NFKBIA,IRAK4,PPP2CA,PPP2CB,PPP2R1A,PPP2R1B,PPP2R2A,PPP2R2B,PPP2R2C,PPP2R2D,MAPK1,MAPK3,MAPK8,MAPK11,MAPK9,MAPK10,MAPK13,RELA,MAPK12,MAP2K4,TRAF6,IKBKG",0.0015,0,0
"556","05142_7","Chagas disease (American trypanosomiasis)","13","PLCB1,GNA11,GNA15,GNAI1,GNAI2,GNAI3,GNAO1,GNAQ,PLCB2,PLCB3,PLCB4,BDKRB2,GNA14",0.0015,0,0
"557","05142_12","Chagas disease (American trypanosomiasis)","10","FAS,FASLG,NFKB1,NFKBIA,RELA,CASP8,CD3D,CD3E,CD3G,CD247",0.0015,0,0
"558","05143_2","African trypanosomiasis","7","IDO2,ICAM1,IFNG,IDO1,SELE,TNF,VCAM1",0.0015,0,0
"559","05145_3","Toxoplasmosis","22","TAB1,CHUK,MAPK14,TAB2,IKBKB,IRAK1,NFKBIA,NFKBIB,IRAK4,MAPK1,MAPK3,MAPK8,MAPK11,MAPK9,MAPK10,MAPK13,MAP2K3,MAP2K6,MAPK12,MAP3K7,TRAF6,IKBKG",0.0015,0,0
"560","05145_9","Toxoplasmosis","12","AKT3,PIK3R6,AKT1,AKT2,PIK3R5,GNAI1,GNAI2,GNAI3,GNAO1,PDPK1,PIK3CG,BAD",0.0015,0,0
"561","05145_11","Toxoplasmosis","13","LY96,HSPA1A,HSPA1B,HSPA1L,HSPA2,HSPA6,HSPA8,IRAK1,MYD88,IRAK4,TLR2,TLR4,TRAF6",0.0015,0,0
"562","05145_13","Toxoplasmosis","10","BIRC8,BIRC2,BIRC3,XIAP,TNF,TNFRSF1A,BIRC7,CASP3,CASP8,CASP9",0.0015,0,0
"563","05150_5","Staphylococcus aureus infection","24","LOC102723407,MASP2,CFD,FCGR1A,FCGR2A,FCGR2B,FCGR3A,FCGR3B,CFH,CFI,PLG,MASP1,C1QA,C1QB,C1QC,C1R,C1S,C2,C3,C3AR1,C4A,C4B,C5,FCGR2C",0.0015,0,0
"564","05152_1","Tuberculosis","15","CLEC4M,PLK3,PLA2R1,ARHGEF12,CD209,IL10,RHOA,LSP1,MRC1,RAF1,TGFB1,TGFB2,TGFB3,KSR1,MRC2",0.0015,0,0
"565","05152_2","Tuberculosis","43","CEBPB,CEBPG,MALT1,CREB1,MAPK14,IL1A,IL1B,IL6,IL12A,IL12B,IL18,JAK1,JAK2,CIITA,NFKB1,NFYA,NFYB,NFYC,NOS2,IL23A,MAPK1,MAPK3,MAPK8,MAPK11,MAPK9,MAPK10,MAPK13,RAF1,RELA,RFX5,RFXAP,MAPK12,CARD9,STAT1,TNF,TRAF6,CAMK2A,CAMK2B,CAMK2D,CAMK2G,RFXANK,RIPK2,BCL10",0.0015,0,0
"566","05152_3","Tuberculosis","23","TCIRG1,CTSD,ATP6V0A2,ATP6V0D2,LAMP1,LAMP2,ATP6V0A4,ATP6V1H,ATP6V0C,PIK3C3,ATP6V0B,ATP6V0A1,ATP6AP1,RAB5A,RAB5B,RAB5C,RAB7A,CAMK2A,CAMK2B,CAMK2D,CAMK2G,EEA1,ATP6V0D1",0.0015,0,0
"567","05152_5","Tuberculosis","21","CALML6,CALML5,PIK3C3,PPP3CA,PPP3CB,PPP3CC,PPP3R1,PPP3R2,RAB5A,RAB5B,RAB5C,CALM1,CALM2,CALM3,CALML3,CAMK2A,CAMK2B,CAMK2D,CAMK2G,EEA1,CALML4",0.0015,0,0
"568","05152_10","Tuberculosis","36","CEBPB,CEBPG,CREB1,CTSS,HLA-DMA,HLA-DMB,HLA-DOA,HLA-DOB,HLA-DPA1,HLA-DPB1,HLA-DQA1,HLA-DQA2,HLA-DQB1,HLA-DRA,HLA-DRB1,HLA-DRB3,HLA-DRB4,HLA-DRB5,JAK1,JAK2,CIITA,NFKB1,NFYA,NFYB,NFYC,NOS2,RELA,RFX5,RFXAP,STAT1,CAMK2A,CAMK2B,CAMK2D,CAMK2G,RFXANK,CD74",0.0015,0,0
"569","05152_11","Tuberculosis","18","TLR6,TIRAP,CYP27B1,HSPA9,HSPD1,IRAK1,IRAK2,MYD88,IRAK4,TLR1,TLR2,TLR4,TNFRSF1A,VDR,CAMP,CASP8,FADD,CD14",0.0015,0,0
"570","05152_12","Tuberculosis","38","CEBPB,CEBPG,MALT1,PLK3,MAPK14,IL1A,IL1B,IL6,IL12A,IL12B,IL18,IRAK1,IRAK2,RHOA,LSP1,CIITA,NFKB1,NOS2,IL23A,MAPK1,MAPK3,MAPK8,MAPK11,MAPK9,MAPK10,MAPK13,RAF1,RELA,MAPK12,NOD2,CARD9,STAT1,SYK,TNF,TRAF6,RIPK2,KSR1,BCL10",0.0015,0,0
"571","05152_14","Tuberculosis","17","TLR6,TIRAP,CYP27B1,MYD88,IRAK4,BID,TLR1,TLR2,TLR4,TNF,TNFRSF1A,VDR,CASP3,CASP8,CASP10,TRADD,FADD",0.0015,0,0
"572","05152_15","Tuberculosis","13","TIRAP,APAF1,MYD88,CYCS,BAX,BID,TNFRSF1A,CASP3,CASP8,CASP9,CASP10,TRADD,FADD",0.0015,0,0
"573","05152_16","Tuberculosis","14","AKT3,AKT1,AKT2,APAF1,CYCS,BAD,BAX,BCL2,CAMK2A,CAMK2B,CAMK2D,CAMK2G,CASP3,CASP9",0.0015,0,0
"574","05152_17","Tuberculosis","14","APAF1,CYCS,BAD,BAX,BCL2,BID,STAT1,CAMK2A,CAMK2B,CAMK2D,CAMK2G,CASP3,CASP8,CASP9",0.0015,0,0
"575","05160_1","Hepatitis C","14","CHUK,TICAM1,DDX58,TBK1,IKBKB,IRF3,IRF7,MAVS,TLR3,TRAF3,TRAF6,IKBKG,RIPK1,IKBKE",0.0015,0,0
"576","05160_2","Hepatitis C","15","CHUK,TICAM1,DDX58,EIF2AK1,IKBKB,EIF2AK4,NFKB1,NFKBIA,EIF2AK2,MAVS,RELA,TRAF3,TRAF6,IKBKG,EIF2AK3",0.0015,0,0
"577","05160_4","Hepatitis C","31","IRF9,IFNA1,IFNA2,IFNA4,IFNA5,IFNA6,IFNA7,IFNA8,IFNA10,IFNA13,IFNA14,IFNA16,IFNA17,IFNA21,IFNAR1,IFNAR2,IFNB1,JAK1,PPP2CA,PPP2CB,PPP2R1A,PPP2R1B,PPP2R2A,PPP2R2B,PPP2R2C,PPP2R2D,STAT1,STAT2,TYK2,PIAS1,SOCS3",0.0015,0,0
"578","05160_7","Hepatitis C","22","MAPK14,EIF2S1,EIF2AK1,HRAS,IRF1,ARAF,KRAS,EIF2AK4,NFKBIA,NRAS,MAPK1,MAPK3,MAPK8,MAPK11,MAPK9,MAPK10,MAPK13,EIF2AK2,RAF1,MAPK12,BRAF,EIF2AK3",0.0015,0,0
"579","05160_12","Hepatitis C","7","NFKB1,NFKBIA,RELA,TNF,TNFRSF1A,TRAF2,TRADD",0.0015,0,0
"580","05162_1","Measles","8","CHUK,IRAK1,IRF7,MYD88,IRAK4,TLR7,TLR9,MAVS",0.0015,0,0
"581","05162_2","Measles","9","TAB2,IRAK1,MYD88,IRAK4,MAP3K7,TLR2,TLR4,TNFAIP3,TRAF6",0.0015,0,0
"582","05162_4","Measles","14","CHUK,DDX58,TBK1,IRAK1,IRF3,IRF7,NFKB1,NFKBIA,NFKBIB,IRAK4,MAVS,RELA,IFIH1,IKBKE",0.0015,0,0
"583","05162_10","Measles","5","DOK1,FYN,SH2D1A,PRKCQ,SLAMF1",0.0015,0,0
"584","05162_11","Measles","23","AKT3,AKT1,AKT2,IL2,IL2RA,IL2RB,IL2RG,JAK1,JAK3,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,STAT3,STAT5A,STAT5B,PIK3R3,CBLB,CD3D,CD3E,CD3G,CD28",0.0015,0,0
"585","05164_2","Influenza A","28","MAPK14,TICAM1,DDX58,EIF2AK1,TBK1,IKBKB,EIF2AK4,NFKB1,NFKBIA,NFKBIB,MAPK8,MAPK11,MAPK9,MAPK10,MAPK13,MAP2K3,MAP2K6,MAP2K7,EIF2AK2,MAVS,RELA,MAPK12,IFIH1,MAP2K4,TLR3,TLR4,EIF2AK3,IKBKE",0.0015,0,0
"586","05164_8","Influenza A","23","AKT3,TICAM1,AKT1,AKT2,DDX58,TBK1,GSK3B,IKBKB,IRF3,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,MAP2K3,MAP2K6,MAP2K7,MAP2K4,TLR3,TLR4,CASP9,PIK3R3,IKBKE",0.0015,0,0
"587","05164_13","Influenza A","32","MAPK14,TICAM1,EIF2S1,DDX58,EIF2AK1,IKBKB,EIF2AK4,NFKBIA,NFKBIB,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,MAPK8,MAPK11,MAPK9,MAPK10,MAPK13,MAP2K3,MAP2K6,MAP2K7,EIF2AK2,DNAJC3,MAVS,MAPK12,MAP2K4,TLR3,TRIM25,PIK3R3,SOCS3,EIF2AK3",0.0015,0,0
"588","05164_15","Influenza A","19","EIF2S1,EIF2AK1,HSPA1A,HSPA1B,HSPA1L,HSPA2,HSPA6,HSPA8,DNAJB1,EIF2AK4,NFKBIA,NFKBIB,MAP2K3,MAP2K6,MAP2K7,EIF2AK2,DNAJC3,MAP2K4,EIF2AK3",0.0015,0,0
"589","05165_15","Human papillomavirus infection","19","PATJ,DLG1,DLG2,DLG3,SCRIB,LLGL2,LLGL1,PARD6A,PRKCI,PRKCZ,PARD3,PTEN,MPP5,UBE3A,PARD6G,PARD6B,MAGI1,CRB3,CDC42",0.0015,0,0
"590","05165_19","Human papillomavirus infection","19","RBPJL,HEY1,HEY2,HEYL,HES1,RBPJ,HES5,HES3,NOTCH1,NOTCH2,NOTCH3,NOTCH4,HES2,HES6,MAML3,HES4,MAML2,HES7,MAML1",0.0015,0,0
"591","05165_30","Human papillomavirus infection","6","CTNNB1,TCF7,TCF7L2,TERT,UBE3A,TCF7L1",0.0015,0,0
"592","05165_31","Human papillomavirus infection","14","HDAC6,HDAC5,CHD4,HDAC1,HDAC2,IFNB1,IRF1,HDAC7,HDAC8,HDAC11,HDAC10,HDAC3,HDAC9,HDAC4",0.0015,0,0
"593","05166_1","HTLV-I infection","14","CREBBP,EP300,SMAD2,SMAD3,SMAD4,MYB,SLC2A1,TCF3,TGFB1,TGFB2,TGFB3,TGFBR1,TGFBR2,TP53",0.0015,0,0
"594","05166_4","HTLV-I infection","21","HLA-A,HLA-B,HLA-C,HLA-E,HLA-F,HLA-G,IL2RB,IL2RG,JAK1,JAK3,NFATC1,NFATC2,NFATC3,NFATC4,PPP3CA,PPP3CB,PPP3CC,PPP3R1,PPP3R2,CALR,CANX",0.0015,0,0
"595","05166_8","HTLV-I infection","22","ADCY1,ADCY2,ADCY3,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,CREB1,ATF2,CREM,ADCY4,CRTC2,CRTC1,ATF1,ATF3,ATF4,PRKACA,PRKACB,PRKACG,CRTC3,XBP1",0.0015,0,0
"596","05166_11","HTLV-I infection","23","AKT3,CHUK,AKT1,AKT2,GSK3B,IKBKB,IL1R1,JUN,MAP3K3,NFKB1,NFKBIA,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,RELA,IL1R2,PIK3R3,IKBKG,CD3D,CD3E,CD3G",0.0015,0,0
"597","05166_17","HTLV-I infection","24","AKT3,APC2,CHUK,CTNNB1,DVL1,DVL2,DVL3,AKT1,AKT2,GSK3B,APC,IKBKB,JUN,MAP3K3,NFKBIA,PDGFRA,PDGFRB,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,MAPK8,PIK3R3",0.0015,0,0
"598","05166_21","HTLV-I infection","17","CHEK1,CHEK2,CREBBP,EP300,TBPL2,SMAD2,SMAD3,MYB,NFKB1,RELA,SLC2A1,TBP,TCF3,TGFBR1,TGFBR2,TP53,TBPL1",0.0015,0,0
"599","05167_6","Kaposi's sarcoma-associated herpesvirus infection","30","RCAN1,FGF2,FOS,ANGPT2,CXCL1,CXCL2,CXCL3,HIF1A,IL6,CXCL8,JUN,NFATC1,NFATC2,NFATC3,NFATC4,NFKB1,NFKBIA,PDGFB,PPP3CA,PPP3CB,PPP3CC,PPP3R1,PPP3R2,MAPK1,MAPK3,MAPK8,MAPK9,MAPK10,RELA,VEGFA",0.0015,0,0
"600","05167_21","Kaposi's sarcoma-associated herpesvirus infection","26","CALML6,RCAN1,FGF2,FOS,CXCL1,CXCL2,CXCL3,HIF1A,JUN,NFATC1,NFATC2,NFATC3,NFATC4,NFKB1,CALML5,PPP3CA,PPP3CB,PPP3CC,PPP3R1,PPP3R2,RELA,CALM1,CALM2,CALM3,CALML3,CALML4",0.0015,0,0
"601","05167_28","Kaposi's sarcoma-associated herpesvirus infection","9","MAPK14,CSF2,IL6,MAPK11,MAPK13,MAP2K6,MAPK12,ZFP36,MAPKAPK2",0.0015,0,0
"602","05168_4","Herpes simplex infection","17","TAB1,TICAM1,TAB2,IKBKB,IRF3,IRF7,MYD88,TLR9,MAPK8,MAPK9,MAPK10,MAP3K7,TLR2,TLR3,TRAF6,USP7,IKBKG",0.0015,0,0
"603","05168_7","Herpes simplex infection","8","CDK2,CSNK2A1,CSNK2A2,CSNK2B,POU2F3,HCFC2,HCFC1,CDK1",0.0015,0,0
"604","05168_8","Herpes simplex infection","21","TAB1,CHUK,TICAM1,TAB2,FOS,IKBKB,JUN,MYD88,NFKBIA,NFKBIB,MAPK8,MAPK9,MAPK10,MAP3K7,TRAF1,TRAF2,TRAF3,TRAF5,TRAF6,USP7,IKBKG",0.0015,0,0
"605","05168_17","Herpes simplex infection","14","SRSF8,CSNK2A1,CSNK2A2,CSNK2B,SRSF1,SRSF2,SRSF3,SRSF4,SRSF5,SRSF6,SRSF7,SRPK1,C1QBP,SRSF9",0.0015,0,0
"606","05168_18","Herpes simplex infection","10","FAS,FASLG,NFKB1,CYCS,RELA,TNF,TNFRSF1A,CASP3,CASP8,FADD",0.0015,0,0
"607","05169_2","Epstein-Barr virus infection","6","RBPJL,CR2,FCER2,FGR,RBPJ,MYC",0.0015,0,0
"608","05169_7","Epstein-Barr virus infection","14","TAB1,CHUK,TAB2,IKBKB,NFKBIA,NFKBIB,NFKBIE,TRAF1,TRAF2,TRAF3,TRAF5,IKBKG,TRADD,MAP3K14",0.0015,0,0
"609","05169_8","Epstein-Barr virus infection","17","CHUK,IKBKB,NFKB2,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,RELB,TRAF1,TRAF2,TRAF3,TRAF5,PIK3R3,IKBKG,TRADD,MAP3K14",0.0015,0,0
"610","05169_14","Epstein-Barr virus infection","20","AKT3,LOC102723407,AKT1,AKT2,LYN,NEDD4,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PLCG1,PLCG2,SYK,TRAF1,TRAF2,TRAF3,TRAF5,PIK3R3,CD19",0.0015,0,0
"611","05169_15","Epstein-Barr virus infection","9","CHUK,DDX58,TBK1,IKBKB,NFKB1,NFKBIA,NFKBIB,NFKBIE,RELA",0.0015,0,0
"612","05200_4","Pathways in cancer","85","AKT3,RASGRP1,RASGRP2,CDKN1A,CDKN1B,TFG,RASSF1,CHUK,RASGRP4,CRK,CRKL,EGF,EGFR,ERBB2,AKT1,AKT2,FOXO1,FLT3,FLT3LG,ALK,MTOR,ABL1,RASGRP3,EML4,GRB2,GSK3B,HRAS,IGF1,IGF1R,IGF2,IKBKB,ITGA6,ITGA2,ITGA2B,ITGA3,ITGAV,ITGB1,ARAF,JAK1,JAK2,JAK3,KIT,KRAS,MDM2,KITLG,NKX3-1,NRAS,NTRK1,PDGFA,PDGFB,PDGFRA,PDGFRB,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PLCG1,PLCG2,PRKCA,PRKCB,PRKCG,BAD,PTEN,PTK2,RAF1,RALGDS,RET,BCR,SOS1,SOS2,BRAF,TGFA,TPM3,TPR,CCDC6,NCOA4,CAMK2A,CAMK2B,CAMK2D,CAMK2G,CASP9,PIK3R3,IKBKG,CBL",0.0015,0,0
"613","05200_7","Pathways in cancer","96","AKT3,RASGRP1,RASGRP2,TFG,RASSF1,RASGRP4,CRK,CRKL,CSF2RB,IL23R,CALML6,EGF,EGFR,EPOR,ERBB2,AKT1,AKT2,FLT3,ALK,ABL1,RASGRP3,EML4,GRB2,HRAS,IFNAR1,IFNAR2,IFNGR1,IFNGR2,IGF1R,IL2RA,IL2RB,IL2RG,IL3RA,IL4R,IL5RA,IL6R,IL6ST,IL7R,IL12RB1,IL12RB2,IL13RA1,IL15RA,ARAF,JAK1,JAK2,JAK3,KIT,KRAS,NRAS,NTRK1,PDGFRA,PDGFRB,CALML5,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PLCG1,PLCG2,PRKCA,PRKCB,PRKCG,PTEN,PTK2,RAF1,RALGDS,RET,BCR,SOS1,SOS2,BRAF,STAT1,STAT2,STAT3,STAT4,STAT5A,STAT5B,STAT6,TGFA,TPM3,TPR,CALM1,CCDC6,NCOA4,CALM2,CALM3,CALML3,CAMK2A,CAMK2B,CAMK2D,CAMK2G,PIK3R3,CBL,CALML4",0.0015,0,0
"614","05200_11","Pathways in cancer","26","AKT3,BIRC8,CHUK,AKT1,AKT2,BIRC2,BIRC3,XIAP,IKBKB,NFKB1,NFKB2,NFKBIA,NOS2,PTGS2,CCND1,BCL2,RELA,BCL2L1,TRAF1,TRAF2,TRAF3,TRAF5,TRAF6,BIRC7,IKBKG,TRAF4",0.0015,0,0
"615","05200_12","Pathways in cancer","83","PIM2,CSF2RB,IL23R,EGF,EGFR,EPO,EPOR,ERBB2,VEGFD,ALK,ABL1,EML4,HRAS,IFNA1,IFNA2,IFNA4,IFNA5,IFNA6,IFNA7,IFNA8,IFNA10,IFNA13,IFNA14,IFNA16,IFNA17,IFNA21,IFNAR1,IFNAR2,IFNG,IFNGR1,IFNGR2,IL2,IL2RA,IL2RB,IL2RG,IL3,IL3RA,IL4,IL4R,IL5,IL5RA,IL6,IL6R,IL6ST,IL7,IL7R,IL12A,IL12B,IL12RB1,IL12RB2,IL13,IL13RA1,IL15,IL15RA,JAK1,JAK2,JAK3,KRAS,NRAS,IL23A,PGF,PIK3CA,PIK3CB,PIM1,PIK3CD,PIK3R1,PIK3R2,PLCG1,PLCG2,BCL2L1,BCR,STAT1,STAT2,STAT3,STAT4,STAT5A,STAT5B,STAT6,TGFA,VEGFA,VEGFB,VEGFC,PIK3R3",0.0015,0,0
"616","05200_19","Pathways in cancer","26","CDK4,DAPK1,DAPK3,ETS1,VEGFD,FOS,DAPK2,CXCL8,ARAF,JUN,MMP1,MMP2,MMP9,MYC,PGF,MAPK1,MAPK3,MAP2K1,MAP2K2,RAF1,CCND1,BRAF,VEGFA,VEGFB,VEGFC,RPS6KA5",0.0015,0,0
"617","05200_20","Pathways in cancer","21","DAPK1,DAPK3,ETS1,FOS,DAPK2,HRAS,ARAF,JUN,KRAS,MYC,NRAS,PRKCA,PRKCB,PRKCG,MAPK1,MAPK3,MAP2K1,MAP2K2,RAF1,BRAF,RPS6KA5",0.0015,0,0
"618","05200_22","Pathways in cancer","44","AKT3,FRAT1,CDKN1A,CDKN1B,FZD10,CHUK,CTNNB1,DVL1,DVL2,DVL3,AKT1,AKT2,FOXO1,FRAT2,MTOR,FZD2,GSK3B,IKBKB,LRP6,LRP5,MDM2,NKX3-1,LEF1,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,BAD,PTEN,TCF7,TCF7L2,FZD5,FZD3,FZD1,FZD4,FZD6,FZD7,FZD8,FZD9,TCF7L1,CASP9,PIK3R3,IKBKG",0.0015,0,0
"619","05200_24","Pathways in cancer","25","EGLN2,EGLN3,CREBBP,EP300,EPAS1,VEGFD,HIF1A,ARNT,PDGFB,PGF,EGLN1,SLC2A1,ELOC,ELOB,TGFA,TGFB1,TGFB2,TGFB3,VEGFA,VEGFB,VEGFC,VHL,CUL2,ARNT2,RBX1",0.0015,0,0
"620","05200_31","Pathways in cancer","22","CEBPA,CSF1R,CSF2RA,CSF3R,E2F1,E2F2,E2F3,IL6,JUP,MYC,LEF1,PML,PPARD,RARA,CCND1,SPI1,TCF7,TCF7L2,ZBTB16,TCF7L1,RUNX1,RUNX1T1",0.0015,0,0
"621","05200_34","Pathways in cancer","18","CDK4,CDK6,CDKN1A,CDKN2A,CDKN2B,GADD45G,DDB2,GADD45A,MDM2,GADD45B,POLK,BAK1,BAX,RB1,CCND1,TP53,CCND2,CCND3",0.0015,0,0
"622","05200_44","Pathways in cancer","24","CEBPA,CSF1R,ESR1,ESR2,FOS,JUN,JUP,MYC,LEF1,PML,PPARD,RARA,CCND1,SP1,SPI1,TCF7,TCF7L2,ZBTB16,NCOA3,TCF7L1,RUNX1,RUNX1T1,NCOA1,CCNA1",0.0015,0,0
"623","05200_45","Pathways in cancer","20","RASGRP1,RASGRP2,RASGRP4,EDNRA,EDNRB,PLCB1,RASGRP3,GNA11,GNAQ,HRAS,KRAS,NRAS,PLCB2,PLCB3,PLCB4,PRKCA,PRKCB,PRKCG,BDKRB1,BDKRB2",0.0015,0,0
"624","05204_3","Chemical carcinogenesis","29","GSTO2,CYP1A1,CYP1B1,CYP2C19,CYP2C8,CYP2C9,CYP2C18,CYP3A4,EPHX1,GSTA5,HPGDS,GSTA1,GSTA2,GSTA3,GSTA4,GSTM1,GSTM2,GSTM3,GSTM4,GSTM5,GSTP1,GSTT1,GSTT2,GSTK1,MGST1,MGST2,MGST3,GSTT2B,GSTO1",0.0015,0,0
"625","05205_5","Proteoglycans in cancer","23","AKT3,AKT1,AKT2,GAB1,ANK1,ANK2,ANK3,RHOA,PPP1R12A,PPP1R12B,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PPP1R12C,PPP1CA,PPP1CB,PPP1CC,ROCK1,SLC9A1,PIK3R3,ROCK2",0.0015,0,0
"626","05205_8","Proteoglycans in cancer","16","FLNA,FLNB,FLNC,ANK1,ANK2,ANK3,ITPR1,ITPR2,ITPR3,RHOA,PLCE1,CAMK2A,CAMK2B,CAMK2D,CAMK2G,CD44",0.0015,0,0
"627","05205_10","Proteoglycans in cancer","15","FLNA,FLNB,FLNC,ARHGEF12,ANK1,ANK2,ANK3,PAK1,RAC1,ROCK1,TIAM1,ARHGEF1,ROCK2,CD44,CDC42",0.0015,0,0
"628","05205_11","Proteoglycans in cancer","18","TWIST2,ERBB2,ARHGEF12,ANK1,ANK2,ANK3,PAK1,MAPK1,ACTB,TIAM1,ACTG1,TWIST1,VAV2,NANOG,IQGAP1,ARHGEF1,CD44,CDC42",0.0015,0,0
"629","05205_13","Proteoglycans in cancer","8","ELK1,ESR1,MAPK1,CCND1,ACTB,ACTG1,IQGAP1,CD44",0.0015,0,0
"630","05205_16","Proteoglycans in cancer","19","TWIST2,DDX5,ERBB2,ARHGEF12,ANK1,ANK2,ANK3,DROSHA,MIR10A,MIR10B,STAT3,TIAM1,TWIST1,VAV2,NANOG,IQGAP1,ARHGEF1,CD44,CDC42",0.0015,0,0
"631","05205_19","Proteoglycans in cancer","7","FAS,FASLG,LUM,SMAD2,MDM2,TGFB2,TP53",0.0015,0,0
"632","05205_20","Proteoglycans in cancer","8","HPSE,MMP9,PLAU,PLAUR,MAPK1,MAPK3,HPSE2,SDC1",0.0015,0,0
"633","05205_24","Proteoglycans in cancer","11","FGF2,FGFR1,FN1,ITGA5,ITGB1,PRKCA,PTK2,PXN,SDC4,SRC,NUDT16L1",0.0015,0,0
"634","05205_25","Proteoglycans in cancer","23","CTNNB1,DCN,EGFR,ERBB2,ERBB3,ERBB4,PDCD4,HIF1A,IGF1,IGF1R,IL12B,MIR21,MET,MYC,MAPK1,MAPK3,TGFB1,TLR2,TLR4,TNF,CASP3,CBL,CD63",0.0015,0,0
"635","05205_26","Proteoglycans in cancer","18","CTNNB1,DCN,EGFR,ERBB2,ERBB3,ERBB4,HIF1A,IGF1,MET,MYC,TFAP4,TGFB1,THBS1,TIMP3,TLR2,TLR4,VEGFA,CBL",0.0015,0,0
